setup_id,platform,type,timestamp,model,step,duration,rating
409,iOS,setup_step,2018-08-20 02:36:52.302+00,router,speed_test,162.677422,
409,iOS,setup_step,2018-08-20 02:38:03.414+00,router,setup_complete,233.790889,
409,iOS,setup_step,2018-08-20 02:37:42.117+00,router,setup_request,212.493229,
409,iOS,setup_rating,2018-08-20 02:38:17.411+00,router,controller_survey,,5
409,iOS,setup_step,2018-08-20 02:38:19.611+00,router,controller_survey,249.986778,
410,,setup_step,2018-08-20 02:38:12.179+00,router,setup_start,,
411,,setup_step,2018-08-20 02:49:12.397+00,router,speed_test_results,58.065,
411,,setup_step,2018-08-20 02:49:14.751+00,router,setup_request,59.513,
411,,setup_step,2018-08-20 02:48:39.491+00,router,selected_account,24.227,
411,,setup_step,2018-08-20 02:48:35.843+00,router,credentials,24.012,
411,,setup_step,2018-08-20 02:48:45.669+00,router,speed_test,57.129,
411,,setup_step,2018-08-20 02:49:13.08+00,router,review,59.747,
411,,setup_step,2018-08-20 02:48:32.881+00,router,device_name,20.565,
411,,setup_step,2018-08-20 02:48:40.649+00,router,network_settings,26.047,
411,,setup_step,2018-08-20 02:48:41.271+00,router,starting_speed_test,30.237,
411,,setup_step,2018-08-20 02:48:39.475+00,router,update_schedule,25.419,
411,,setup_step,2018-08-20 02:49:27.381+00,router,setup_complete,72.578,
412,,setup_step,2018-08-20 03:00:45.221+00,router,speed_test_results,64.691,
412,,setup_step,2018-08-20 03:00:59.243+00,router,setup_complete,78.314,
412,,setup_step,2018-08-20 03:00:04.27+00,router,device_name,25.864,
412,,setup_step,2018-08-20 03:00:14.141+00,router,starting_speed_test,36.495,
412,,setup_step,2018-08-20 03:00:10.874+00,router,2fa,30.703,
412,,setup_step,2018-08-20 03:00:07.284+00,router,credentials,30.702,
412,,setup_step,2018-08-20 03:00:12.346+00,router,selected_account,30.946,
412,,setup_step,2018-08-20 03:00:13.52+00,router,network_settings,32.729,
412,,setup_step,2018-08-20 03:00:12.332+00,router,update_schedule,32.111,
412,,setup_step,2018-08-20 03:00:47.565+00,router,setup_request,66.116,
412,,setup_step,2018-08-20 03:00:18.132+00,router,speed_test,63.748,
412,,setup_step,2018-08-20 03:00:45.898+00,router,review,66.345,
413,,setup_step,2018-08-20 03:05:54.17+00,router,device_name,29.902,
413,,setup_step,2018-08-20 03:05:57.143+00,router,credentials,33.167,
413,,setup_step,2018-08-20 03:06:00.653+00,router,update_schedule,34.544,
413,,setup_step,2018-08-20 03:06:02.44+00,router,starting_speed_test,39.109,
413,,setup_step,2018-08-20 03:06:36.595+00,router,setup_request,69.153,
413,,setup_step,2018-08-20 03:06:00.668+00,router,selected_account,33.392,
413,,setup_step,2018-08-20 03:06:34.932+00,router,review,69.386,
413,,setup_step,2018-08-20 03:06:06.609+00,router,speed_test,66.772,
413,,setup_step,2018-08-20 03:06:34.233+00,router,speed_test_results,67.743,
413,,setup_step,2018-08-20 03:06:50.903+00,router,setup_complete,83.476,
413,,setup_step,2018-08-20 03:06:01.815+00,router,network_settings,35.176,
414,,setup_step,2018-08-20 03:28:53.555+00,router,setup_start,,
415,iOS,setup_step,2018-08-20 05:55:09.769+00,router,selected_account,19.45315409,
415,iOS,setup_step,2018-08-20 05:54:54.153+00,router,setup_start,3.837113976,
415,iOS,setup_step,2018-08-20 05:54:54.18+00,router,setup_start,3.865284085,
415,iOS,setup_step,2018-08-20 05:55:07.644+00,router,user_type,17.32831907,
415,iOS,setup_step,2018-08-20 05:55:14.182+00,router,network_settings,23.866184,
415,iOS,setup_step,2018-08-20 05:55:20.174+00,router,update_schedule,29.85858798,
415,iOS,setup_step,2018-08-20 05:56:00.616+00,router,speed_test_results,70.30074799,
415,iOS,setup_step,2018-08-20 05:56:07.439+00,router,setting_up,77.12357104,
415,iOS,setup_step,2018-08-20 05:56:40.748+00,router,setup_complete,110.432652,
415,iOS,setup_step,2018-08-20 05:56:40.745+00,router,setup_request,110.4301001,
415,iOS,setup_rating,2018-08-20 05:56:51.323+00,router,controller_survey,121.0050241,5
415,iOS,setup_step,2018-08-20 05:56:53.528+00,router,controller_survey,123.211987,
415,iOS,setup_step,2018-08-20 05:55:03.042+00,router,device_name,12.726349,
415,iOS,setup_step,2018-08-20 05:55:50.384+00,router,speed_test,60.06846106,
415,iOS,setup_step,2018-08-20 05:56:05.367+00,router,review,75.05216503,
415,iOS,setup_step,2018-08-20 05:56:05.373+00,router,wait_firmware_download,75.05746508,
416,,setup_step,2018-08-20 09:10:52.294+00,router,setup_start,,
417,iOS,setup_step,2018-08-20 09:46:44.847+00,router,device_name,4.278533936,
417,iOS,setup_step,2018-08-20 09:46:44.256+00,router,setup_start,3.686636925,
417,iOS,setup_step,2018-08-20 09:47:28.673+00,router,update_schedule,48.10445702,
417,iOS,setup_step,2018-08-20 09:46:44.282+00,router,setup_start,3.713318944,
417,iOS,setup_step,2018-08-20 09:48:42.026+00,router,speed_test_results,121.4576789,
417,iOS,setup_step,2018-08-20 09:46:53.826+00,router,no_internet,13.25811791,
417,iOS,setup_step,2018-08-20 09:48:42.738+00,router,wait_firmware_download,122.169606,
417,iOS,setup_step,2018-08-20 09:47:19.441+00,router,no_internet,38.87257302,
417,iOS,setup_step,2018-08-20 09:47:23.001+00,router,setup_start,42.43244994,
417,iOS,setup_step,2018-08-20 09:47:24.756+00,router,user_type,44.18654299,
417,iOS,setup_step,2018-08-20 09:47:06.84+00,router,advanced_setup,26.27137697,
417,iOS,setup_step,2018-08-20 09:47:27.043+00,router,network_settings,46.47429192,
417,iOS,setup_step,2018-08-20 09:48:06.139+00,router,speed_test,85.56963003,
417,iOS,setup_step,2018-08-20 09:48:42.733+00,router,review,122.164673,
417,iOS,setup_step,2018-08-20 09:49:19.133+00,router,setup_request,158.5645159,
417,iOS,setup_step,2018-08-20 09:48:44.71+00,router,setting_up,124.140994,
417,iOS,setup_step,2018-08-20 09:49:55.858+00,router,controller_survey,195.2897069,
417,iOS,setup_step,2018-08-20 09:49:19.135+00,router,setup_complete,158.566568,
417,iOS,setup_step,2018-08-20 09:47:25.653+00,router,selected_account,45.083354,
417,iOS,setup_rating,2018-08-20 09:49:53.741+00,router,controller_survey,193.1713569,5
418,,setup_step,2018-08-20 10:50:04.419+00,router,device_name,28.303,
418,,setup_step,2018-08-20 10:50:42.233+00,router,selected_account,37.908,
418,,setup_step,2018-08-20 10:50:32.609+00,router,credentials,37.68,
418,,setup_step,2018-08-20 10:50:04.846+00,router,setup_start,,
418,,setup_step,2018-08-20 10:50:50.435+00,router,speed_test,72.089,
418,,setup_step,2018-08-20 10:51:24.222+00,router,setup_request,79.651,
418,,setup_step,2018-08-20 10:51:22.68+00,router,review,79.874,
418,,setup_step,2018-08-20 10:50:45.461+00,router,network_settings,43.789,
418,,setup_step,2018-08-20 10:51:16.657+00,router,speed_test_results,78.341,
418,,setup_step,2018-08-20 10:51:35.407+00,router,setup_complete,90.63,
418,,setup_step,2018-08-20 10:50:42.223+00,router,update_schedule,41.156,
418,,setup_step,2018-08-20 10:50:48.128+00,router,starting_speed_test,45.879,
419,,setup_step,2018-08-20 12:14:19.548+00,router,setup_start,,
419,,setup_step,2018-08-20 12:14:19.613+00,router,device_name,5.515,
419,,setup_step,2018-08-20 12:14:25.006+00,router,credentials,17.737,
419,,setup_step,2018-08-20 12:14:37.394+00,router,selected_account,17.972,
419,,setup_step,2018-08-20 12:14:37.367+00,router,update_schedule,22.834,
419,,setup_step,2018-08-20 12:15:21.111+00,router,speed_test_results,68.912,
419,,setup_step,2018-08-20 12:15:31.38+00,router,setup_request,71.929,
419,,setup_step,2018-08-20 12:14:49.542+00,router,starting_speed_test,34.725,
419,,setup_step,2018-08-20 12:14:54.312+00,router,speed_test,61.617,
419,,setup_step,2018-08-20 12:14:42.243+00,router,network_settings,30.147,
419,,setup_step,2018-08-20 12:15:28.124+00,router,review,72.278,
419,,setup_step,2018-08-20 12:15:47.683+00,router,setup_complete,88.354,
420,,setup_step,2018-08-20 12:46:23.302+00,router,setup_start,,
421,,setup_step,2018-08-20 13:03:33.98+00,router,setup_start,,
422,,setup_step,2018-08-20 14:48:57.203+00,router,selected_account,38.697,
422,,setup_step,2018-08-20 14:48:50.608+00,router,credentials,38.498,
422,,setup_step,2018-08-20 14:48:44.525+00,router,device_name,32.286,
422,,setup_step,2018-08-20 14:48:59.121+00,router,network_settings,42.413,
422,,setup_step,2018-08-20 14:48:57.193+00,router,update_schedule,40.668,
422,,setup_step,2018-08-20 14:49:06.863+00,router,speed_test,77.406,
422,,setup_step,2018-08-20 14:49:36.075+00,router,speed_test_results,80.848,
422,,setup_step,2018-08-20 14:49:00.908+00,router,starting_speed_test,48.151,
422,,setup_step,2018-08-20 14:49:39.245+00,router,review,81.944,
422,,setup_step,2018-08-20 14:49:40.382+00,router,setup_request,81.728,
422,,setup_step,2018-08-20 14:49:54.957+00,router,setup_complete,96.434,
423,,setup_step,2018-08-20 15:17:04.167+00,router,credentials,61.131,
423,,setup_step,2018-08-20 15:16:48.663+00,router,device_name,52.044,
423,,setup_step,2018-08-20 15:16:11.525+00,router,setup_start,,
423,,setup_step,2018-08-20 15:17:13.519+00,router,selected_account,61.356,
423,,setup_step,2018-08-20 15:21:19.664+00,router,wait_bootup,307.266,
424,,setup_step,2018-08-20 15:23:26.661+00,router,credentials,47.689,
424,,setup_step,2018-08-20 15:23:31.868+00,router,selected_account,47.923,
424,,setup_step,2018-08-20 15:23:31.858+00,router,update_schedule,49.748,
424,,setup_step,2018-08-20 15:23:38.947+00,router,speed_test,82.089,
424,,setup_step,2018-08-20 15:23:33.706+00,router,network_settings,50.527,
424,,setup_step,2018-08-20 15:23:34.495+00,router,starting_speed_test,54.765,
424,,setup_step,2018-08-20 15:23:20.572+00,router,device_name,42.71,
424,,setup_step,2018-08-20 15:24:06.267+00,router,speed_test_results,106.283,
424,,setup_step,2018-08-20 15:24:30.18+00,router,review,107.034,
424,,setup_step,2018-08-20 15:24:44.696+00,router,setup_complete,120.617,
424,,setup_step,2018-08-20 15:24:30.995+00,router,setup_request,106.815,
425,,setup_step,2018-08-20 15:55:28.642+00,router,selected_account,32.769,
425,,setup_step,2018-08-20 15:55:16.923+00,router,device_name,26.654,
425,,setup_step,2018-08-20 15:55:28.632+00,router,update_schedule,35.104,
425,,setup_step,2018-08-20 15:55:22.456+00,router,credentials,32.561,
425,,setup_step,2018-08-20 15:55:30.977+00,router,network_settings,36.154,
425,,setup_step,2018-08-20 15:56:04.461+00,router,speed_test_results,72.742,
425,,setup_step,2018-08-20 15:55:32.015+00,router,starting_speed_test,40.29,
425,,setup_step,2018-08-20 15:56:09.524+00,router,setup_request,73.443,
425,,setup_step,2018-08-20 15:55:36.374+00,router,speed_test,68.377,
425,,setup_step,2018-08-20 15:56:08.491+00,router,review,73.687,
425,,setup_step,2018-08-20 15:56:22.635+00,router,setup_complete,87.083,
426,iOS,setup_step,2018-08-20 16:13:48.351+00,router,device_name,14.10015297,
426,iOS,setup_step,2018-08-20 16:13:38.593+00,router,setup_start,4.343176007,
426,iOS,setup_step,2018-08-20 16:13:53.788+00,router,network_settings,19.53746402,
426,iOS,setup_step,2018-08-20 16:13:55.365+00,router,update_schedule,21.11524796,
426,iOS,setup_step,2018-08-20 16:13:51.54+00,router,selected_account,17.28927004,
426,iOS,setup_step,2018-08-20 16:14:34.734+00,router,speed_test_results,60.48355699,
426,iOS,setup_step,2018-08-20 16:14:39.457+00,router,wait_firmware_download,65.20718408,
426,iOS,setup_step,2018-08-20 16:14:30.267+00,router,speed_test,56.015975,
426,iOS,setup_step,2018-08-20 16:14:39.452+00,router,review,65.20226407,
426,iOS,setup_step,2018-08-20 16:15:20.243+00,router,setup_complete,105.992486,
426,iOS,setup_step,2018-08-20 16:14:41.47+00,router,setting_up,67.21899903,
426,iOS,setup_step,2018-08-20 16:15:28.052+00,router,controller_survey,113.801864,
426,iOS,setup_step,2018-08-20 16:15:16.514+00,router,setup_request,102.263685,
427,,setup_step,2018-08-20 18:38:20.737+00,router,setup_start,,
427,,setup_step,2018-08-20 18:39:33.937+00,router,speed_test,,
427,,setup_step,2018-08-20 18:39:07.431+00,router,credentials,,
427,,setup_step,2018-08-20 18:39:27.553+00,router,network_settings,,
427,,setup_step,2018-08-20 18:38:20.579+00,router,device_name,47.07,
427,,setup_step,2018-08-20 18:39:24.67+00,router,selected_account,,
427,,setup_step,2018-08-20 18:39:24.633+00,router,update_schedule,,
427,,setup_error,2018-08-20 18:39:17.301+00,router,,56.627,
427,,setup_step,2018-08-20 18:39:30.225+00,router,starting_speed_test,,
427,,setup_step,2018-08-20 18:40:02.839+00,router,review,,
427,,setup_step,2018-08-20 18:40:06.384+00,router,setup_request,,
427,,setup_step,2018-08-20 18:40:18.098+00,router,setup_complete,,
427,,setup_step,2018-08-20 18:39:59.647+00,router,speed_test_results,,
427,,setup_rating,2018-08-20 18:40:41.199+00,router,controller_survey,,5
428,iOS,setup_step,2018-08-20 19:25:57.092+00,router,setup_start,40.9258281,
428,iOS,setup_error,2018-08-20 19:25:33.322+00,router,setup_start,17.15587902,
429,,setup_step,2018-08-20 19:48:08.128+00,router,update_schedule,103.065,
429,,setup_step,2018-08-20 19:48:08.178+00,router,selected_account,101.059,
429,,setup_step,2018-08-20 19:48:11.779+00,router,starting_speed_test,107.312,
429,,setup_step,2018-08-20 19:46:27.558+00,router,setup_start,,
429,,setup_step,2018-08-20 19:46:27.321+00,router,device_name,98.389,
429,,setup_step,2018-08-20 19:48:14.669+00,router,speed_test,133.48,
429,,setup_step,2018-08-20 19:48:05.495+00,router,credentials,100.804,
429,,setup_step,2018-08-20 19:51:54.752+00,router,setup_complete,327.262,
429,,setup_rating,2018-08-20 19:52:02.121+00,router,controller_survey,,5
429,,setup_step,2018-08-20 19:48:10.208+00,router,network_settings,104.636,
429,,setup_step,2018-08-20 19:48:40.833+00,router,speed_test_results,314.242,
429,,setup_step,2018-08-20 19:51:41.278+00,router,review,315.714,
429,,setup_step,2018-08-20 19:51:42.804+00,router,setup_request,315.481,
430,,setup_step,2018-08-20 21:01:03.904+00,router,setup_start,,
431,iOS,setup_error,2018-08-20 01:11:47.276+00,router,setup_start,37.96319997,
431,iOS,setup_error,2018-08-20 01:11:26.479+00,router,setup_start,17.16552103,
432,iOS,setup_step,2018-08-20 23:45:08.568+00,router,setup_start,3.952608943,
432,iOS,setup_step,2018-08-20 23:45:08.605+00,router,setup_start,3.991338968,
432,iOS,setup_step,2018-08-20 23:46:00.241+00,router,user_type,55.62536299,
432,iOS,setup_step,2018-08-20 23:46:05.195+00,router,new_account,60.58099496,
432,iOS,setup_step,2018-08-20 23:45:36.345+00,router,device_name,31.73208904,
432,iOS,setup_step,2018-08-20 23:46:29.402+00,router,credentials,84.78847802,
432,iOS,setup_step,2018-08-20 23:46:39.499+00,router,network_settings,94.88557398,
432,iOS,setup_step,2018-08-20 23:47:44.354+00,router,wait_firmware_download,159.739975,
432,iOS,setup_step,2018-08-20 23:46:45.577+00,router,update_schedule,100.963599,
432,iOS,setup_step,2018-08-20 23:46:43.584+00,router,network_settings,98.97072005,
432,iOS,setup_step,2018-08-20 23:47:31.385+00,router,speed_test,146.771062,
432,iOS,setup_error,2018-08-20 23:48:17.152+00,router,setting_up,192.537161,
432,iOS,setup_step,2018-08-20 23:46:41.516+00,router,update_schedule,96.90194094,
432,iOS,setup_step,2018-08-20 23:47:40.003+00,router,speed_test_results,155.389784,
432,iOS,setup_step,2018-08-20 23:47:44.346+00,router,review,159.732242,
432,iOS,setup_step,2018-08-20 23:47:46.244+00,router,setting_up,161.629674,
433,,setup_step,2018-08-21 00:00:47.443+00,router,setup_start,,
434,iOS,setup_step,2018-08-21 00:05:46.322+00,router,selected_account,9.11323595,
434,iOS,setup_step,2018-08-21 00:05:45.427+00,router,device_name,8.218024969,
434,iOS,setup_step,2018-08-21 00:05:41.598+00,router,setup_start,4.389305949,
434,iOS,setup_step,2018-08-21 00:05:47.654+00,router,network_settings,10.44527197,
434,iOS,setup_step,2018-08-21 00:05:48.744+00,router,update_schedule,11.53491294,
434,iOS,setup_step,2018-08-21 00:06:20.143+00,router,speed_test,42.93377495,
434,iOS,setup_step,2018-08-21 00:07:01.599+00,router,setup_complete,84.39037192,
434,iOS,setup_step,2018-08-21 00:06:22.955+00,router,wait_firmware_download,45.74582291,
434,iOS,setup_step,2018-08-21 00:06:25.185+00,router,setting_up,47.97517598,
434,iOS,setup_step,2018-08-21 00:06:56.545+00,router,setup_request,79.33650398,
434,iOS,setup_step,2018-08-21 00:06:22.95+00,router,review,45.74097991,
434,iOS,setup_step,2018-08-21 00:06:22.389+00,router,speed_test_results,45.17993498,
434,iOS,setup_step,2018-08-21 00:07:07.722+00,router,controller_survey,90.51256192,
435,Android,setup_step,2018-08-21 01:08:29.683+00,router,selected_account,22,
435,Android,setup_step,2018-08-21 01:08:24.584+00,router,device_name,17,
435,Android,setup_step,2018-08-21 01:08:07.077+00,router,setup_start,0,
435,Android,setup_step,2018-08-21 01:08:26.457+00,router,selected_account,19,
435,Android,setup_step,2018-08-21 01:09:18.042+00,router,speed_test_results,70,
435,Android,setup_step,2018-08-21 01:08:37.928+00,router,network_settings,30,
435,Android,setup_step,2018-08-21 01:08:40.79+00,router,update_schedule,33,
435,Android,setup_step,2018-08-21 01:09:36.686+00,router,review,89,
435,Android,setup_step,2018-08-21 01:08:34.692+00,router,setup_type,27,
435,Android,setup_step,2018-08-21 01:09:04.066+00,router,speed_test,56,
435,Android,setup_step,2018-08-21 01:09:52.257+00,router,wait_firmware_upgrade,105,
435,Android,setup_step,2018-08-21 01:09:53.751+00,router,wait_bootup,106,
435,Android,setup_step,2018-08-21 01:09:36.709+00,router,wait_firmware_download,89,
435,Android,setup_step,2018-08-21 01:09:52.255+00,router,setup_request,105,
435,Android,setup_step,2018-08-21 01:09:58.493+00,router,setup_complete,111,
436,,setup_step,2018-08-21 03:45:31.159+00,router,setup_start,,
436,,setup_step,2018-08-21 03:45:31.268+00,router,device_name,8.14,
436,,setup_step,2018-08-21 03:45:58.996+00,router,starting_speed_test,31.971,
436,,setup_step,2018-08-21 03:46:03.384+00,router,skipped_speed_test,39.064,
436,,setup_step,2018-08-21 03:46:26.938+00,router,setup_complete,55.881,
436,,setup_step,2018-08-21 03:45:52.369+00,router,update_schedule,23.383,
436,,setup_step,2018-08-21 03:46:10.213+00,router,review,41.596,
436,,setup_step,2018-08-21 03:46:12.774+00,router,setup_request,41.369,
436,,setup_step,2018-08-21 03:45:52.396+00,router,selected_account,21.185,
436,,setup_step,2018-08-21 03:45:39.317+00,router,credentials,20.977,
436,,setup_step,2018-08-21 03:45:54.569+00,router,network_settings,27.818,
437,,setup_step,2018-08-21 08:22:43.135+00,router,setup_start,,
438,,setup_step,2018-08-21 08:27:22.221+00,router,update_schedule,19.245,
438,,setup_step,2018-08-21 08:27:23.421+00,router,network_settings,19.862,
438,,setup_step,2018-08-21 08:27:04.587+00,router,setup_start,,
438,,setup_step,2018-08-21 08:27:04.212+00,router,device_name,13.251,
438,,setup_step,2018-08-21 08:27:20.747+00,router,2fa,17.822,
438,,setup_step,2018-08-21 08:27:24.049+00,router,starting_speed_test,24.072,
438,,setup_step,2018-08-21 08:27:55.736+00,router,review,53.232,
438,,setup_step,2018-08-21 08:27:17.389+00,router,credentials,17.821,
438,,setup_step,2018-08-21 08:27:22.237+00,router,selected_account,18.078,
438,,setup_step,2018-08-21 08:27:57.403+00,router,setup_request,53,
438,,setup_step,2018-08-21 08:27:55.042+00,router,speed_test_results,51.577,
438,,setup_step,2018-08-21 08:27:28.487+00,router,speed_test,50.634,
438,,setup_step,2018-08-21 08:28:09.603+00,router,setup_complete,65.171,
439,,setup_step,2018-08-21 08:33:14.997+00,router,credentials,39.723,
439,,setup_step,2018-08-21 08:33:19.741+00,router,network_settings,41.714,
439,,setup_step,2018-08-21 08:33:18.564+00,router,update_schedule,41.081,
439,,setup_step,2018-08-21 08:33:12.039+00,router,device_name,36.309,
439,,setup_step,2018-08-21 08:33:24.393+00,router,speed_test,72.392,
439,,setup_step,2018-08-21 08:33:18.581+00,router,selected_account,39.889,
439,,setup_step,2018-08-21 08:33:20.366+00,router,starting_speed_test,45.534,
439,,setup_step,2018-08-21 08:33:51.099+00,router,speed_test_results,73.346,
439,,setup_step,2018-08-21 08:33:51.783+00,router,review,75.04,
439,,setup_step,2018-08-21 08:33:53.462+00,router,setup_request,74.793,
439,,setup_step,2018-08-21 08:34:14.485+00,router,setup_complete,96.404,
440,,setup_step,2018-08-21 08:38:59.608+00,router,update_schedule,30.432,
440,,setup_step,2018-08-21 08:38:52.622+00,router,device_name,25.242,
440,,setup_step,2018-08-21 08:39:00.768+00,router,network_settings,31.075,
440,,setup_step,2018-08-21 08:38:55.589+00,router,credentials,29.045,
440,,setup_step,2018-08-21 08:38:59.623+00,router,selected_account,29.29,
440,,setup_step,2018-08-21 08:39:48.701+00,router,setup_complete,78.11,
440,,setup_step,2018-08-21 08:39:05.918+00,router,speed_test,61.865,
440,,setup_step,2018-08-21 08:39:32.439+00,router,speed_test_results,62.824,
440,,setup_step,2018-08-21 08:39:34.814+00,router,setup_request,64.256,
440,,setup_step,2018-08-21 08:39:33.147+00,router,review,64.49,
440,,setup_step,2018-08-21 08:39:01.423+00,router,starting_speed_test,35.341,
441,,setup_step,2018-08-21 08:45:06.286+00,router,setup_request,73.376,
441,,setup_step,2018-08-21 08:44:29.401+00,router,2fa,37.891,
441,,setup_step,2018-08-21 08:44:30.878+00,router,selected_account,38.135,
441,,setup_step,2018-08-21 08:44:25.846+00,router,credentials,37.89,
441,,setup_step,2018-08-21 08:44:32.028+00,router,network_settings,39.901,
441,,setup_step,2018-08-21 08:45:03.95+00,router,speed_test_results,71.941,
441,,setup_step,2018-08-21 08:44:22.919+00,router,device_name,33.105,
441,,setup_step,2018-08-21 08:44:37.111+00,router,speed_test,71.019,
441,,setup_step,2018-08-21 08:44:30.863+00,router,update_schedule,39.284,
441,,setup_step,2018-08-21 08:45:19.533+00,router,setup_complete,86.673,
441,,setup_step,2018-08-21 08:44:32.647+00,router,starting_speed_test,44.134,
441,,setup_step,2018-08-21 08:45:04.614+00,router,review,73.609,
442,,setup_step,2018-08-21 08:50:08.171+00,router,update_schedule,42.257,
442,,setup_step,2018-08-21 08:50:09.322+00,router,network_settings,42.875,
442,,setup_step,2018-08-21 08:50:04.156+00,router,credentials,40.882,
442,,setup_step,2018-08-21 08:50:14.021+00,router,speed_test,73.266,
442,,setup_step,2018-08-21 08:50:08.185+00,router,selected_account,41.13,
442,,setup_step,2018-08-21 08:50:09.944+00,router,starting_speed_test,46.72,
442,,setup_step,2018-08-21 08:50:41.229+00,router,review,75.841,
442,,setup_step,2018-08-21 08:50:40.567+00,router,speed_test_results,74.174,
442,,setup_step,2018-08-21 08:50:42.889+00,router,setup_request,75.6,
442,,setup_step,2018-08-21 08:51:01.23+00,router,setup_complete,93.914,
442,,setup_step,2018-08-21 08:50:01.172+00,router,device_name,37.09,
443,,setup_step,2018-08-21 08:53:37.239+00,router,selected_account,33.831,
443,,setup_step,2018-08-21 08:53:39.028+00,router,starting_speed_test,39.274,
443,,setup_step,2018-08-21 08:53:30.777+00,router,device_name,30.299,
443,,setup_step,2018-08-21 08:53:33.729+00,router,credentials,33.588,
443,,setup_step,2018-08-21 08:53:38.4+00,router,network_settings,35.614,
443,,setup_step,2018-08-21 08:53:37.225+00,router,update_schedule,34.982,
443,,setup_step,2018-08-21 08:53:42.926+00,router,speed_test,65.727,
443,,setup_step,2018-08-21 08:54:09.191+00,router,speed_test_results,66.678,
443,,setup_step,2018-08-21 08:54:09.859+00,router,review,68.314,
443,,setup_step,2018-08-21 08:54:28.984+00,router,setup_complete,86.121,
443,,setup_step,2018-08-21 08:54:11.525+00,router,setup_request,68.078,
444,,setup_step,2018-08-21 08:59:31.264+00,router,device_name,32.174,
444,,setup_step,2018-08-21 08:59:44.27+00,router,speed_test,68.298,
444,,setup_step,2018-08-21 08:59:39.147+00,router,network_settings,37.589,
444,,setup_step,2018-08-21 08:59:34.367+00,router,credentials,35.575,
444,,setup_step,2018-08-21 08:59:37.987+00,router,selected_account,35.794,
444,,setup_step,2018-08-21 08:59:37.968+00,router,update_schedule,36.974,
444,,setup_step,2018-08-21 08:59:39.756+00,router,starting_speed_test,41.859,
444,,setup_step,2018-08-21 09:00:10.705+00,router,speed_test_results,69.224,
444,,setup_step,2018-08-21 09:00:11.377+00,router,review,70.882,
444,,setup_step,2018-08-21 09:00:29.232+00,router,setup_complete,86.798,
444,,setup_step,2018-08-21 09:00:13.035+00,router,setup_request,70.643,
445,,setup_step,2018-08-21 09:13:35.019+00,router,setup_start,,
446,,setup_step,2018-08-21 09:33:11.998+00,router,credentials,,
446,,setup_step,2018-08-21 09:33:40.626+00,router,update_schedule,,
446,,setup_step,2018-08-21 09:32:26.307+00,router,setup_start,,
446,,setup_step,2018-08-21 09:32:32.26+00,router,device_name,45.384,
446,,setup_step,2018-08-21 09:34:19.599+00,router,review,,
446,,setup_error,2018-08-21 09:33:20.759+00,router,,54.596,
446,,setup_step,2018-08-21 09:33:43.419+00,router,network_settings,,
446,,setup_step,2018-08-21 09:33:51.134+00,router,speed_test,,
446,,setup_step,2018-08-21 09:33:40.659+00,router,selected_account,,
446,,setup_step,2018-08-21 09:34:17.642+00,router,speed_test_results,,
446,,setup_step,2018-08-21 09:33:46.592+00,router,starting_speed_test,,
446,,setup_step,2018-08-21 09:34:21.571+00,router,setup_request,,
446,,setup_step,2018-08-21 09:34:34.599+00,router,setup_complete,,
447,,setup_step,2018-08-21 09:43:30.715+00,router,setup_start,,
448,,setup_step,2018-08-21 09:49:51.567+00,router,setup_start,,
449,,setup_step,2018-08-21 11:26:31.297+00,router,setup_start,,
449,,setup_step,2018-08-21 11:27:08.431+00,router,selected_account,37.162,
449,,setup_step,2018-08-21 11:27:44.39+00,router,review,74.03,
449,,setup_step,2018-08-21 11:27:08.415+00,router,update_schedule,39.779,
449,,setup_step,2018-08-21 11:27:11.054+00,router,network_settings,40.779,
449,,setup_step,2018-08-21 11:26:36.513+00,router,device_name,27.056,
449,,setup_step,2018-08-21 11:26:58.243+00,router,credentials,36.928,
449,,setup_step,2018-08-21 11:27:16.539+00,router,speed_test,71.126,
449,,setup_step,2018-08-21 11:27:12.057+00,router,starting_speed_test,45.021,
449,,setup_step,2018-08-21 11:28:01.009+00,router,setup_complete,89.77,
449,,setup_step,2018-08-21 11:27:45.297+00,router,setup_request,73.919,
449,,setup_step,2018-08-21 11:27:42.634+00,router,speed_test_results,73.145,
450,iOS,setup_step,2018-08-21 12:06:57.102+00,router,setup_start,49.21627605,
450,iOS,setup_error,2018-08-21 12:06:25.018+00,router,setup_start,17.13226509,
450,iOS,setup_error,2018-08-21 12:06:47.934+00,router,setup_start,40.0478431,
450,iOS,setup_step,2018-08-21 12:06:57.715+00,router,device_name,49.82993209,
450,iOS,setup_step,2018-08-21 12:06:57.067+00,router,setup_start,49.18089199,
450,iOS,setup_step,2018-08-21 12:07:01.861+00,router,no_internet,53.97495508,
450,iOS,setup_step,2018-08-21 12:07:57.747+00,router,advanced_setup,109.860574,
450,iOS,setup_step,2018-08-21 12:08:45.319+00,router,no_internet,157.432566,
450,iOS,setup_step,2018-08-21 12:08:55.96+00,router,setup_start,168.0748141,
450,iOS,setup_step,2018-08-21 12:09:05.016+00,router,network_settings,177.129714,
450,iOS,setup_step,2018-08-21 12:09:07.66+00,router,update_schedule,179.7733041,
450,iOS,setup_step,2018-08-21 12:08:58.278+00,router,user_type,170.391113,
450,iOS,setup_step,2018-08-21 12:09:01.305+00,router,selected_account,173.4190021,
450,iOS,setup_step,2018-08-21 12:09:52.664+00,router,wait_firmware_download,224.778736,
